numer_sta,date,rs_type,rs_comp,sasa,equip,ht_sta_mer,ht_baro_mer,ht_sond_mer,ht_sta_qual,vertical_sig,nbas,bbas,cl,cm,ch,tmer,nb_niv,nb_cis,
07145,20221226231546,177,4,8,7,168.000000,168.000000,168.000000,999999.000000,999999,999999,999999,999999,999999,999999,999999.000000,3479,3,
p_niv,altitude,t,td,dd,ff,dur_dep,dep_lat,dep_lon,
27470,9695.000000,218.130000,211.670000,287,33.200000,1954.000000,-0.085640,0.618070,
27440,9703.000000,218.030000,211.580000,287,33.100000,1956.000000,-0.085820,0.618950,
27410,9711.000000,217.960000,211.510000,287,32.900000,1958.000000,-0.085990,0.619860,
27370,9719.000000,217.880000,211.440000,287,32.800000,1960.000000,-0.086140,0.620760,
27340,9727.000000,217.820000,211.390000,286,32.700000,1962.000000,-0.086320,0.621630,
27300,9734.000000,217.760000,211.340000,286,32.600000,1964.000000,-0.086490,0.622470,
27270,9742.000000,217.680000,211.250000,286,32.500000,1966.000000,-0.086670,0.623310,
27240,9751.000000,217.610000,211.160000,286,32.400000,1968.000000,-0.086850,0.624150,
27200,9758.000000,217.530000,211.080000,286,32.300000,1970.000000,-0.086990,0.625020,
27180,9762.000000,217.470000,211.030000,285,32.200000,1972.000000,-0.087150,0.625910,
27130,9776.000000,217.430000,211.020000,285,32.100000,1974.000000,-0.087310,0.626750,
27090,9784.000000,217.400000,210.980000,285,32.000000,1976.000000,-0.087460,0.627550,
27060,9792.000000,217.360000,210.950000,284,31.800000,1978.000000,-0.087610,0.628340,
27020,9801.000000,217.360000,210.920000,284,31.700000,1980.000000,-0.087740,0.629160,
26980,9810.000000,217.380000,210.920000,284,31.600000,1982.000000,-0.087880,0.629990,
26940,9819.000000,217.320000,210.840000,284,31.400000,1984.000000,-0.088030,0.630810,
26910,9827.000000,217.280000,210.780000,283,31.300000,1986.000000,-0.088170,0.631600,
26880,9834.000000,217.240000,210.710000,283,31.200000,1988.000000,-0.088300,0.632420,
26850,9842.000000,217.180000,210.620000,283,31.100000,1990.000000,-0.088390,0.633260,
26820,9849.000000,217.240000,210.640000,283,31.000000,1992.000000,-0.088490,0.634090,
26790,9856.000000,217.280000,210.680000,282,31.000000,1994.000000,-0.088630,0.634920,
26750,9864.000000,217.260000,210.650000,282,30.900000,1996.000000,-0.088760,0.635730,
26720,9871.000000,217.240000,210.610000,282,30.800000,1998.000000,-0.088860,0.636520,
26690,9878.000000,217.200000,210.550000,282,30.800000,2000.000000,-0.088920,0.637360,
26660,9887.000000,217.180000,210.520000,281,30.800000,2002.000000,-0.089020,0.638230,
26630,9895.000000,217.150000,210.480000,281,30.700000,2004.000000,-0.089120,0.639040,
26590,9903.000000,217.130000,210.470000,281,30.700000,2006.000000,-0.089250,0.639820,
26560,9911.000000,217.090000,210.460000,280,30.700000,2008.000000,-0.089370,0.640590,
26520,9919.000000,217.070000,210.460000,280,30.700000,2010.000000,-0.089480,0.641380,
26490,9927.000000,217.030000,210.390000,279,30.700000,2012.000000,-0.089590,0.642210,
26460,9934.000000,217.010000,210.330000,279,30.700000,2014.000000,-0.089690,0.643020,
26430,9942.000000,216.950000,210.240000,279,30.700000,2016.000000,-0.089770,0.643860,
26390,9951.000000,216.900000,210.160000,278,30.700000,2018.000000,-0.089860,0.644710,
26360,9959.000000,216.820000,210.070000,278,30.700000,2020.000000,-0.089960,0.645520,
26320,9967.000000,216.760000,209.980000,278,30.600000,2022.000000,-0.090050,0.646340,
26310,9971.000000,216.780000,209.940000,277,30.700000,2024.000000,-0.090110,0.647170,
26260,9983.000000,216.740000,209.840000,277,30.700000,2026.000000,-0.090160,0.647990,
26220,9991.000000,216.670000,209.710000,277,30.800000,2028.000000,-0.090210,0.648820,
26190,10000.000000,216.610000,209.600000,276,30.800000,2030.000000,-0.090270,0.649630,
26150,10009.000000,216.550000,209.490000,276,30.900000,2032.000000,-0.090330,0.650460,
26120,10017.000000,216.500000,209.380000,276,31.000000,2034.000000,-0.090380,0.651310,
26090,10024.000000,216.420000,209.270000,276,31.000000,2036.000000,-0.090410,0.652130,
26050,10032.000000,216.380000,209.170000,275,31.100000,2038.000000,-0.090440,0.652970,
26020,10041.000000,216.350000,209.060000,275,31.200000,2040.000000,-0.090450,0.653810,
25990,10049.000000,216.380000,209.070000,275,31.300000,2042.000000,-0.090480,0.654640,
25950,10057.000000,216.380000,209.050000,275,31.400000,2044.000000,-0.090520,0.655500,
25920,10065.000000,216.370000,209.010000,274,31.400000,2046.000000,-0.090560,0.656340,
25890,10073.000000,216.380000,209.000000,274,31.600000,2048.000000,-0.090590,0.657150,
25850,10081.000000,216.370000,208.950000,274,31.600000,2050.000000,-0.090630,0.657990,
25820,10090.000000,216.330000,208.880000,274,31.700000,2052.000000,-0.090660,0.658890,
25780,10098.000000,216.330000,208.870000,273,31.800000,2054.000000,-0.090700,0.659780,
25750,10107.000000,216.270000,208.800000,273,31.900000,2056.000000,-0.090750,0.660650,
25720,10115.000000,216.210000,208.730000,273,32.000000,2058.000000,-0.090810,0.661450,
25680,10124.000000,216.120000,208.620000,273,32.100000,2060.000000,-0.090850,0.662280,
25640,10132.000000,216.040000,208.520000,273,32.100000,2062.000000,-0.090880,0.663170,
25610,10141.000000,215.990000,208.450000,273,32.200000,2064.000000,-0.090920,0.664080,
25570,10150.000000,215.890000,208.350000,272,32.300000,2066.000000,-0.090960,0.665000,
25540,10159.000000,215.880000,208.310000,272,32.400000,2068.000000,-0.091000,0.665920,
25500,10168.000000,215.860000,208.270000,272,32.500000,2070.000000,-0.091010,0.666790,
25460,10179.000000,215.820000,208.230000,272,32.600000,2072.000000,-0.091000,0.667670,
25430,10186.000000,215.760000,208.140000,271,32.800000,2074.000000,-0.091020,0.668590,
25390,10197.000000,215.650000,208.010000,271,33.000000,2076.000000,-0.091050,0.669480,
25340,10207.000000,215.580000,207.890000,271,33.200000,2078.000000,-0.091070,0.670310,
25300,10219.000000,215.460000,207.760000,271,33.400000,2080.000000,-0.091060,0.671180,
25250,10231.000000,215.370000,207.650000,271,33.500000,2082.000000,-0.091050,0.672130,
25210,10241.000000,215.310000,207.580000,271,33.600000,2084.000000,-0.091010,0.673090,
25150,10255.000000,215.180000,207.420000,271,33.700000,2086.000000,-0.090970,0.673940,
25080,10274.000000,215.040000,207.240000,271,33.900000,2088.000000,-0.090940,0.674770,
25000,10293.000000,214.890000,207.100000,270,34.100000,2090.000000,-0.090930,0.675750,
24970,10302.000000,214.800000,206.950000,270,34.300000,2092.000000,-0.090930,0.676880,
24920,10313.000000,214.680000,206.830000,270,34.500000,2094.000000,-0.090980,0.677890,
24900,10319.000000,214.590000,206.710000,270,34.600000,2096.000000,-0.091070,0.678720,
24850,10331.000000,214.500000,206.640000,270,34.700000,2098.000000,-0.091110,0.679530,
24820,10339.000000,214.410000,206.570000,270,34.700000,2100.000000,-0.091090,0.680440,
24780,10349.000000,214.320000,206.510000,270,34.800000,2102.000000,-0.091090,0.681400,
24740,10359.000000,214.240000,206.460000,270,34.900000,2104.000000,-0.091110,0.682360,
24700,10368.000000,214.110000,206.360000,270,35.000000,2106.000000,-0.091140,0.683310,
24670,10377.000000,214.040000,206.320000,270,35.100000,2108.000000,-0.091140,0.684270,
24630,10386.000000,213.950000,206.250000,270,35.200000,2110.000000,-0.091110,0.685270,
24590,10396.000000,213.880000,206.210000,270,35.200000,2112.000000,-0.091080,0.686200,
24560,10405.000000,213.840000,206.230000,270,35.200000,2114.000000,-0.091080,0.687080,
24520,10414.000000,213.750000,206.170000,270,35.300000,2116.000000,-0.091110,0.688040,
24480,10424.000000,213.670000,206.120000,269,35.400000,2118.000000,-0.091100,0.689080,
24450,10432.000000,213.620000,206.130000,269,35.600000,2120.000000,-0.091050,0.690080,
24410,10442.000000,213.550000,206.090000,269,35.800000,2122.000000,-0.091030,0.690990,
24380,10451.000000,213.490000,206.100000,269,35.900000,2124.000000,-0.091040,0.691870,
24340,10461.000000,213.400000,206.040000,269,36.100000,2126.000000,-0.091050,0.692820,
24310,10469.000000,213.330000,206.040000,269,36.200000,2128.000000,-0.091040,0.693870,
24270,10479.000000,213.270000,206.030000,269,36.300000,2130.000000,-0.091000,0.694910,
24230,10488.000000,213.190000,206.010000,268,36.500000,2132.000000,-0.090950,0.695900,
24200,10498.000000,213.160000,206.000000,268,36.600000,2134.000000,-0.090940,0.696850,
24160,10508.000000,213.080000,205.970000,268,36.800000,2136.000000,-0.090940,0.697810,
24120,10517.000000,213.010000,205.950000,268,36.900000,2138.000000,-0.090930,0.698820,
24080,10527.000000,212.950000,205.910000,268,37.000000,2140.000000,-0.090900,0.699850,
24040,10537.000000,212.880000,205.880000,268,37.200000,2142.000000,-0.090850,0.700860,
24010,10546.000000,212.830000,205.860000,268,37.300000,2144.000000,-0.090820,0.701840,
23970,10556.000000,212.750000,205.830000,268,37.400000,2146.000000,-0.090800,0.702840,
23930,10566.000000,212.680000,205.810000,268,37.500000,2148.000000,-0.090790,0.703890,
23900,10575.000000,212.620000,205.800000,268,37.600000,2150.000000,-0.090770,0.704950,
23860,10585.000000,212.550000,205.750000,268,37.800000,2152.000000,-0.090730,0.706010,
23820,10594.000000,212.500000,205.740000,269,37.900000,2154.000000,-0.090700,0.707040,
23790,10604.000000,212.410000,205.690000,269,38.000000,2156.000000,-0.090670,0.708060,
23750,10613.000000,212.330000,205.670000,269,38.100000,2158.000000,-0.090660,0.709090,
23720,10623.000000,212.260000,205.630000,269,38.200000,2160.000000,-0.090670,0.710140,
23680,10632.000000,212.200000,205.610000,269,38.200000,2162.000000,-0.090660,0.711160,
23650,10641.000000,212.150000,205.590000,269,38.300000,2164.000000,-0.090650,0.712190,
23610,10650.000000,212.080000,205.560000,269,38.400000,2166.000000,-0.090650,0.713210,
23580,10659.000000,212.020000,205.530000,269,38.400000,2168.000000,-0.090630,0.714210,
23540,10668.000000,211.950000,205.500000,269,38.500000,2170.000000,-0.090620,0.715240,
23510,10678.000000,211.880000,205.450000,270,38.500000,2172.000000,-0.090610,0.716330,
23470,10687.000000,211.820000,205.430000,270,38.600000,2174.000000,-0.090600,0.717410,
23440,10696.000000,211.730000,205.360000,270,38.600000,2176.000000,-0.090590,0.718470,
23400,10706.000000,211.660000,205.300000,270,38.700000,2178.000000,-0.090570,0.719500,
23360,10716.000000,211.590000,205.270000,270,38.800000,2180.000000,-0.090560,0.720540,
23330,10724.000000,211.530000,205.230000,271,38.900000,2182.000000,-0.090580,0.721590,
23300,10733.000000,211.490000,205.210000,271,39.000000,2184.000000,-0.090580,0.722640,
23260,10743.000000,211.420000,205.180000,271,39.100000,2186.000000,-0.090580,0.723720,
23220,10753.000000,211.330000,205.120000,271,39.200000,2188.000000,-0.090590,0.724790,
23190,10762.000000,211.260000,205.050000,271,39.300000,2190.000000,-0.090610,0.725830,
23150,10772.000000,211.220000,205.050000,272,39.400000,2192.000000,-0.090670,0.726870,
23120,10781.000000,211.190000,205.050000,272,39.500000,2194.000000,-0.090700,0.727920,
23080,10791.000000,211.110000,205.010000,272,39.600000,2196.000000,-0.090720,0.729000,
23050,10800.000000,211.060000,204.980000,272,39.700000,2198.000000,-0.090750,0.730100,
23020,10808.000000,210.970000,204.940000,273,39.800000,2200.000000,-0.090760,0.731170,
22980,10817.000000,210.900000,204.890000,273,39.900000,2202.000000,-0.090780,0.732230,
22950,10826.000000,210.840000,204.870000,273,40.000000,2204.000000,-0.090830,0.733320,
22910,10835.000000,210.770000,204.830000,273,40.100000,2206.000000,-0.090890,0.734410,
22880,10845.000000,210.720000,204.800000,274,40.300000,2208.000000,-0.090930,0.735480,
22850,10854.000000,210.660000,204.770000,274,40.400000,2210.000000,-0.090950,0.736580,
22810,10862.000000,210.610000,204.740000,274,40.500000,2212.000000,-0.090960,0.737680,
22780,10871.000000,210.550000,204.720000,274,40.600000,2214.000000,-0.091010,0.738790,
22750,10880.000000,210.480000,204.670000,274,40.700000,2216.000000,-0.091090,0.739890,
22710,10889.000000,210.410000,204.630000,275,40.800000,2218.000000,-0.091160,0.740990,
22680,10898.000000,210.370000,204.630000,275,40.900000,2220.000000,-0.091220,0.742100,
22650,10907.000000,210.370000,204.660000,275,41.000000,2222.000000,-0.091250,0.743210,
22620,10916.000000,210.370000,204.680000,275,41.000000,2224.000000,-0.091300,0.744330,
22590,10924.000000,210.320000,204.630000,276,41.100000,2226.000000,-0.091390,0.745460,
22560,10932.000000,210.300000,204.620000,276,41.100000,2228.000000,-0.091490,0.746570,
22520,10941.000000,210.280000,204.610000,276,41.100000,2230.000000,-0.091580,0.747680,
22490,10949.000000,210.250000,204.590000,276,41.200000,2232.000000,-0.091650,0.748780,
22460,10958.000000,210.260000,204.630000,277,41.200000,2234.000000,-0.091710,0.749910,
22430,10966.000000,210.210000,204.600000,277,41.200000,2236.000000,-0.091800,0.751050,
22410,10973.000000,210.170000,204.570000,277,41.200000,2238.000000,-0.091900,0.752160,
22380,10981.000000,210.120000,204.520000,277,41.100000,2240.000000,-0.092010,0.753280,
22350,10988.000000,210.120000,204.520000,278,41.000000,2242.000000,-0.092120,0.754400,
22330,10996.000000,210.100000,204.500000,278,41.000000,2244.000000,-0.092210,0.755500,
22300,11003.000000,210.080000,204.500000,278,40.900000,2246.000000,-0.092280,0.756640,
22270,11011.000000,210.080000,204.500000,279,40.700000,2248.000000,-0.092360,0.757780,
